n;natural;karatsuba
3042;0,05174437299999113;0,02986250600000062
3043;0,042690620999991324;0,02934954500000231
3044;0,04144105000000309;0,03161170100000277
3045;0,040131975000008424;0,03177277099999287
3046;0,03950411100001361;0,017473484999982247
3047;0,04171497000001523;0,02651492600000438
3048;0,04204018799998721;0,029664502999992237
3049;0,039866260999986025;0,02741978800000311
3050;0,04183808099998032;0,031301872999989655
3051;0,040836781999985305;0,03225392799998872
3052;0,04003964199998222;0,030048198000002913
3053;0,049568394999994325;0,02674781000001758
3054;0,04194888000000674;0,02999177199998826
3055;0,04002527800000166;0,026772432000001345
3056;0,04003143399998521;0,09189378900001088
3057;0,04123791700001789;0,03189588099999696
3058;0,04132101700000135;0,02999792800000023
3059;0,04062646799999925;0,02982454700000403
3060;0,0394866709999917;0,02913410200000044
3061;0,04170778900001437;0,026816546999981483
3062;0,042574693000005936;0,031094636999995373
3063;0,04234693800000855;0,03243859299999485
3064;0,041027603999992834;0,02887044100000935
3065;0,04242901099999585;0,02967681399999833
3066;0,04460601599998881;0,029277731000007634
3067;0,048586588999995683;0,030368285000008655
3068;0,041411298000014085;0,03352504399998679
3069;0,04480914799998459;0,03418265999999903
3070;0,04508101700000111;0,03661409099998991
3071;0,04588020900001766;0,03647764400000142
3072;0,04154774500000258;0,03394361900001286
3073;0,040613130999986424;0,024709305999977005
3074;0,040228411000015285;0,033786654000010685
3075;0,04027868099998955;0,03201386200001366
3076;0,04056901699999571;0,03421138499999188
3077;0,0403094590000137;0,03641813999999499
3078;0,04023456599998099;0,033851287000004504
3079;0,040934245000016745;0,03703266699997698
3080;0,04582891300000824;0,0399544899999853
3081;0,04443673899999112;0,032144154999997454
3082;0,042131493999988834;0,03379588699999658
3083;0,04232949699999722;0,036865441999992754
3084;0,04575812499999188;0,04212020899998947
3085;0,041758058999988634;0,03754767999998876
3086;0,04149029399999904;0,02663906199998678
3087;0,04164007800000036;0,03225290199998199
3088;0,04141334899998128;0,03377126500001282
3089;0,04005913399998917;0,034328340000001845
3090;0,04072700899999404;0,03415495900000565
3091;0,04113942899999756;0,036734124000020074
3092;0,03999039700002527;0,03426165499999456
3093;0,04128100500000187;0,024625179999986813
3094;0,04836088600001176;0,05036245799999506
3095;0,03972673600000576;0,029555755999979283
3096;0,04166162199999235;0,03361532499999953
3097;0,04148619100001838;0,03504750999999828
3098;0,04829830500000298;0,04022225599999274
3099;0,041885273999980654;0,036670516999976144
3100;0,0392927709999924;0,02885402600000475
3101;0,04183089899999004;0,02962757000000238
3102;0,04064185699999712;0,03170198299997651
3103;0,041590834000004406;0,03364507599999911
3104;0,040994773999983636;0,033966190000001006
3105;0,0412851099999898;0,036724891000005755
3106;0,040554654000004575;0,02246972000000369
3107;0,05615583299999116;0,029462397000003193
3108;0,0570555660000025;0,05153303400001619
3109;0,03922813799999858;0,032130817000023626
3110;0,03965799900001343;0,034415542999994386
3111;0,049297552000012956;0,04582891299997982
3112;0,04288041699999212;0,03432628799998838
3113;0,04180114799999046;0,024758550000001378
3114;0,040868586000016194;0,03173891600002321
3115;0,04037922200001276;0,029088962000002994
3116;0,04288862399999971;0,03403184799998371
3117;0,04114250700001776;0,03643866000001594
3118;0,03976366800000619;0,033759979999985035
3119;0,04451983800001358;0,03397439799999802
3120;0,042251527000018996;0,03150397900000712
3121;0,04076394200001232;0,03146602000001053
3122;0,05015830000002097;0,0351018849999889
3123;0,040142234000001054;0,03628990100000351
3124;0,039675440000024764;0,0360488089999933
3125;0,04962482100000898;0,038660804000016924
3126;0,041787810000016634;0,028210772999983647
3127;0,045690414000006285;0,030126168000009557
3128;0,04087679299999536;0,03422369600002639
3129;0,04023867099999734;0,03602213499999607
3130;0,04182679599998096;0,03643865999998752
3131;0,04199812400000269;0,05595680499999389
3132;0,04231513400000608;0,03756717199999571
3133;0,0414164279999909;0,024690839000015785
3134;0,039866260999986025;0,034236007000004065
3135;0,046444465999996964;0,039197360000002845
3136;0,039314316000002236;0,03512958400000343
3137;0,041011188999988235;0,03732505499999661
3138;0,04510666500002003;0,03972878800001922
3139;0,040129922000005536;0,0363247810000189
3140;0,04220536100001482;0,03734044399999448
3141;0,04084396400000401;0,0324149969999894
3142;0,04005297899999505;0,03404005599998072
3143;0,040118637000006174;0,03640377799999328
3144;0,04015659699999219;0,0343098730000122
3145;0,041682140999995454;0,03650739599999042
3146;0,042447478000013916;0,029186423999988165
3147;0,041894506999994974;0,031628115999978945
3148;0,04264035099998864;0,037935477999980094
3149;0,05502629399998682;0,034565326999995705
3150;0,03946717799999533;0,033806146000017634
3151;0,041895533000001706;0,04220023100000958
3152;0,04826547600001163;0,03485874099999364
3153;0,0399452569999994;0,025047859000011385
3154;0,042690620999991324;0,028973031999981913
3155;0,04097425500000895;0,03244577499998513
3156;0,05400858100000505;0,03462483100000213
3157;0,03949077400000078;0,034881310999992365
3158;0,040819341000002396;0,03489362299998788
3159;0,043266163000026836;0,03814374000000953
3160;0,04214483100000166;0,0317696930000011
3161;0,042826043000019354;0,03061245499998222
3162;0,04852400699999748;0,0363873630000171
3163;0,042913246000011895;0,03387385700000323
3164;0,04072085299998207;0,03463508999999476
3165;0,05179156500000204;0,042317185999991125
3166;0,03997295700000336;0,022546664000003602
3167;0,0431892189999985;0,030034860999990087
3168;0,04110967700000856;0,031671205000009195
3169;0,041682141000023876;0,031956410000020696
3170;0,0408819230000006;0,03438476499999865
3171;0,03986933900000622;0,03704600400001823
3172;0,041154817000006005;0,03408724799999163
3173;0,04150568200000748;0,024554391000009446
3174;0,042001202000022886;0,03283254699999816
3175;0,04536622300000204;0,03159836500000779
3176;0,04529543399999625;0,04104812199997809
3177;0,0414461790000189;0,036177049000002626
3178;0,04115276600001039;0,036102156999987756
3179;0,04943605100001491;0,03853871900000172
3180;0,04244337399998699;0,03219955399998753
3181;0,053145781999972996;0,02934646799999996
3182;0,04173856700001011;0,0326222330000121
3183;0,040792668000023014;0,03671976100000052
3184;0,041333326999989595;0,03433654699998101
3185;0,041279980000012984;0,03407083399997646
3186;0,04227512399998545;0,027126375000023017
3187;0,039692881000007674;0,029515745000026072
3188;0,04044282800001042;0,035021862000007786
3189;0,046303915000009965;0,039912427000018624
3190;0,0557157130000121;0,03774773399999276
3191;0,039595418000004656;0,03866695900001105
3192;0,04923702299998922;0,04172933399999579
3193;0,04378938300001778;0,024716487000006282
3194;0,04177242200000819;0,03452018699999826
3195;0,04030330300000173;0,03404313400000092
3196;0,04226281200001836;0,036790549999977884
3197;0,041034784000004265;0,039549251000011054
3198;0,03956874400000743;0,03704703000002496
3199;0,03945896999999832;0,03893780300001026
3200;0,041963242999997874;0,033570185000002084
3201;0,041665726000019276;0,03456019800000831
3202;0,03960259900000551;0,03431192500002567
3203;0,04852503399999364;0,043451855000000705
3204;0,03958618500001876;0,033789731000013035
3205;0,04127895400000625;0,05405577300001596
3206;0,04536006699999007;0,038078080000019554
3207;0,040131974000019;0,032212891000000354
3208;0,041891428000013775;0,035603559999998424
3209;0,0395810549999851;0,03418984099999989
3210;0,03998218999998926;0,03432731399999511
3211;0,041456439000000955;0,0367402799999752
3212;0,0398231719999842;0,03384820899998431
3213;0,04168624499999396;0,02454618400000186
3214;0,039442556000011564;0,03001947199999222
3215;0,0405218240000238;0,03134496199999148
3216;0,047892039999993585;0,03976059100000384
3217;0,04088807799999472;0,03436424700001339
3218;0,039648765999999114;0,03465560799998002
3219;0,04001912300000754;0,03715475200002061
3220;0,047719686000021966;0,034571483000007674
3221;0,041990943000001835;0,031345987999998215
3222;0,04151594100000011;0,03326445999999805
3223;0,03992678999998134;0,0341949700000157
3224;0,04127792799999952;0,034533524000011084
3225;0,03962106599999515;0,03677311000001282
3226;0,03948154000002546;0,022308649999985164
3227;0,04165033700002141;0,02933826099999237
3228;0,04033408099999747;0,03175943400000847
3229;0,04030638099999351;0,03200360299999261
3230;0,05121602399998437;0,06567843199999857
3231;0,0413281980000022;0,0370880669999849
3232;0,040293044000009104;0,0346535569999844
3233;0,04231718600001955;0,02830515799999489
3234;0,05407834299998626;0,03154296400001044
3235;0,04094655600002284;0,03255452299998751
3236;0,0412389429999962;0,036721814000003405
3237;0,041116858000009415;0,037234774000012294
3238;0,041227657999996836;0,03387077900001145
3239;0,04086140500001534;0,036780290999985255
3240;0,04122252899998102;0,032192372999986674
3241;0,04149542400000428;0,032127739999992855
3242;0,04008170499997732;0,031649661000017204
3243;0,04319742599997767;0,038432023000012805
3244;0,052778500999977496;0,038004214000011416
3245;0,040472579999999425;0,03689621999998849
3246;0,03937792299998932;0,02695504599998344
3247;0,04635008100001414;0,03433654700000943
3248;0,04460806700001285;0,03565793300001019
3249;0,04059876799999529;0,03581695100001525
3250;0,04162263699998903;0,03689006400000494
3251;0,04148311200000876;0,04145028300001741
3252;0,039859078999995745;0,041400013000014724
3253;0,04475374800000509;0,024412814000015715
3254;0,04167085599999609;0,034252422000008664
3255;0,04328975900000387;0,03632580800001506
3256;0,04168521900001565;0,03727375799999777
3257;0,05139966400000162;0,047784319000015785
3258;0,04593560899999716;0,03830788700000198
3259;0,042210491000020056;0,03884649499997295
3260;0,04489840399998002;0,03983343100000525
3261;0,044954828999976826;0,035292706000007
3262;0,041788835999994944;0,034625857000008864
3263;0,040126845000003186;0,041078899000012825
3264;0,04294915400001287;0,03872441100000401
3265;0,041312808999975914;0,03940664799998217
3266;0,0394569190000027;0,027574701999981244
3267;0,04208635399999139;0,03352299200000175
3268;0,041219449999999824;0,08765058000000181
3269;0,04166777800000432;0,035833365000002004
3270;0,138286958000009;0,0378841819999991
3271;0,04010632600000008;0,03975340899998514
3272;0,05264821000000097;0,03782262600000763
3273;0,04216329800001972;0,02434099999999262
3274;0,04079471900001863;0,029908672999994224
3275;0,04110249599997928;0,031668126999989
3276;0,04018634800002019;0,033676880000001574
3277;0,04236335300001315;0,03519216499998379
3278;0,040865507999996;0,036669490999997834
3279;0,04270293199999742;0,036523810000005597
3280;0,04030022500000996;0,0292469530000119
3281;0,042127391000008174;0,032141076000016255
3282;0,03968364700000393;0,03170711199999232
3283;0,04458652299999244;0,04047052900000381
3284;0,047075408000011976;0,03635556000000406
3285;0,04291837599998871;0,040010914999982106
3286;0,048630702999957975;0,022815455999989354
3287;0,042013512999972136;0,032183139999972354
3288;0,04140309000001707;0,03190716599999632
3289;0,04031561399995098;0,03170608599998559
3290;0,0451056399999743;0,036200645999997505
3291;0,04225563099998908;0,036796706000018276
3292;0,040738292999947134;0,036883908999982395
3293;0,03972160600000052;0,024496939000016482
3294;0,04027150000001711;0,03133367700002054
3295;0,040739318999953866;0,03259042900003806
3296;0,039643635999993876;0,03392515299998422
3297;0,048780486999987716;0,044768110999996225
3298;0,04223613800002113;0,03613498699996853
3299;0,04425104699998883;0,04287733900002877
3300;0,04336054700002023;0,03272790400001213
3301;0,042222801000036725;0,03183330100000603
3302;0,04260341799999878;0,03221802100000559
3303;0,04148311200003718;0,03697418999996671
3304;0,040018096999972386;0,03690237600000046
3305;0,04121945100001767;0,037218359000007695
3306;0,04164007800000036;0,02664521799999875
3307;0,04023251499995695;0,03146089099999472
3308;0,042115078999984235;0,03366969799998287
3309;0,04143591999996943;0,03664999899996246
3310;0,03990114200001926;0,04221459300003971
3311;0,05370901200001299;0,0418031990000145
3312;0,04188219599996046;0,04749911199996859
3313;0,049371418000021094;0,025362816999972893
3314;0,044947646999958124;0,03561176699997759
3315;0,041517994000003;0,035011602999986735
3316;0,04409408100002565;0,03717321900001025
3317;0,03950821499995527;0,041103522000014436
3318;0,04049925499998608;0,04097015199999987
3319;0,041301524000004974;0,039566691999993964
3320;0,04068084199997202;0,03439810200001148
3321;0,03954206999998178;0,033884115999967435
3322;0,0407085420000044;0,03395695599999726
3323;0,04121534699999074;0,04594381700002259
3324;0,05056866799998261;0,04158467800004928
3325;0,04069623100002673;0,04530569299998888
3326;0,045441114999960064;0,02754187299996147
3327;0,041264591000015116;0,034023640999976124
3328;0,04196016500003452;0,03481565199996339
3329;0,04047976199996128;0,037367117999963284
3330;0,04141642700000148;0,040820366999980706
3331;0,04129331600000796;0,03918197100000498
3332;0,039256864000037694;0,03982830100000001
3333;0,0403125370000339;0,024128633999964677
3334;0,0397493060000329;0,024038353000037205
3335;0,04051566900000125;0,029358779000006052
3336;0,04127382500001886;0,024107089999972686
3337;0,045233879000022625;0,036710527999957776
3338;0,042653687999973044;0,02493911199997001
3339;0,04200735799997801;0,05660416000000623
3340;0,044256176999965646;0,023947045999989314
3341;0,04227101999998695;0,029821470000001682
3342;0,04114763600000515;0,027313092999975197
3343;0,04303020100002186;0,032207760999995116
3344;0,04127792799999952;0,024349207000000206
3345;0,04053516099997978;0,033950800000013714
3346;0,04029714799997919;0,01734011600001395
3347;0,03991037499997674;0,029801975999987462
3348;0,04188014400000384;0,02637950500002262
3349;0,0420986650000259;0,02957011899997042
3350;0,03961696200002507;0,02519046200001185
3351;0,039441530000033254;0,036186282000016945
3352;0,05766804099999945;0,024580038999999942
3353;0,04456805699999222;0,02415838599995368
3354;0,0799920800000109;0,03664076600000499
3355;0,04024892999996155;0,030106675000013183
3356;0,04055875700004208;0,025104284999997617
3357;0,042127391000008174;0,03375485000003664
3358;0,04064288300003227;0,024664164999990135
3359;0,04039460999996436;0,035311171999978797
3360;0,04107069200000524;0,027110987000014575
3361;0,041634949000012966;0,03027389999999741
3362;0,04091167500001802;0,027403373999959513
3363;0,04244645199997876;0,034422724999956245
3364;0,0417344630000116;0,02489499699998987
3365;0,04241157100000237;0,036218087000008836
3366;0,06847304000001486;0,0238403500000004
3367;0,042201255999998466;0,030263641000033203
3368;0,04719543999999587;0,03467304899999135
3369;0,04532723800002714;0,034877208000011706
3370;0,04187603999997691;0,02719818899998927
3371;0,04384991199998467;0,04023046300000033
3372;0,04222587900000008;0,02989431000003151
3373;0,04106966699998793;0,024729824000019107
3374;0,042281279000008;0,029094090999990385
3375;0,04257674399997313;0,03349631800000452
3376;0,04097938500001419;0,027120220000028894
3377;0,04248851500000228;0,03939228499996261
3378;0,04210994999999684;0,02915769899999532
3379;0,04155595299999959;0,03881982100000414
3380;0,07356981500004167;0,029569091999974262
3381;0,04653679899996632;0,03886598799999774
3382;0,04447572300000502;0,029926113000044552
3383;0,04518976499997507;0,0411209619999795
3384;0,04205865400001585;0,029812235999997938
3385;0,042754228000035255;0,03818785400000024
3386;0,042746020999970824;0,022583597000050304
3387;0,04199299499998688;0,032268290999979854
3388;0,03982932799999617;0,029697333000001436
3389;0,03966825800000606;0,03369637299999795
3390;0,0416031450000105;0,03003691300000355
3391;0,0408429380000257;0,03796420300000136
3392;0,039726735999977336;0,026747811000007005
3393;0,04266599900000756;0,029474708000009286
3394;0,05248406199996225;0,029569092000031105
3395;0,0491200680000361;0,03948769600003743
3396;0,039647740000020804;0,028980214000000615
3397;0,04085832600003414;0,036290927000038664
3398;0,04199812400003111;0,0272320450000052
3399;0,040597743000034825;0,040386403000013615
3400;0,042436193000014555;0,024606713000025593
3401;0,041563134000000446;0,028772978000006333
3402;0,044257201999982954;0,029258239000000685
3403;0,04891180499998882;0,0321985279999808
3404;0,0407085420000044;0,02652621099997532
3405;0,03979855000000043;0,03468741200003933
3406;0,040592613000001165;0,016954369000018232
3407;0,04057927599995992;0,029903542999988986
3408;0,048825629000020854;0,03217185400001199
3409;0,04379348600002686;0,03355376999996906
3410;0,048905649999994694;0,026728316999992785
3411;0,04109428900000012;0,03421035900004199
3412;0,04080600399998957;0,027129453000043213
3413;0,040374092000035944;0,024375881000025856
3414;0,04296556799999962;0,02778501599999572
3415;0,041193801999952484;0,030230811000024005
3416;0,04000270800003136;0,027057638999963274
3417;0,040423336000003474;0,03373228000003792
3418;0,04088294799998948;0,02775731599996334
3419;0,03972263199995041;0,03428217300000824
3420;0,04071264499998506;0,027063792999967973
3421;0,04071880100002545;0,029985617000022557
3422;0,03985292400000162;0,03216262099999767
3423;0,05397267299997566;0,035775913999998465
3424;0,05015624800000751;0,0321636470000044
3425;0,04153851199998826;0,03459610499999144
3426;0,041112755000028756;0,02249023799998895
3427;0,04190271399994572;0,028910451000001558
3428;0,04216124599997784;0,030520120999995015
3429;0,040657246000023406;0,049203167000030135
3430;0,04027355099998431;0,029543444000012187
3431;0,044134091999978864;0,03936356000002661
3432;0,03945076299999073;0,0319174260000068
3433;0,03974109800003589;0,024323558999981287
3434;0,04129434300000412;0,029186424000045008
3435;0,04200633199997128;0,03192871099997774
3436;0,0402335400000311;0,0323760129999755
3437;0,051813110000011875;0,04235719700000118
3438;0,049352951999992456;0,03149577199997111
3439;0,0405772240000033;0,03988678000001755
3440;0,04139180499998929;0,029642959000000246
3441;0,04259213300002784;0,03244577499998513
3442;0,0439360889999989;0,03149577300001738
3443;0,03957489900000155;0,03922813799999858
3444;0,039557458999979644;0,03201078399996504
3445;0,041317939000009574;0,03879725100000542
3446;0,04107787399999552;0,022430735000000368
3447;0,039344067000001814;0,031991291999986515
3448;0,044404934999988654;0,030608349999965867
3449;0,04334105499998486;0,03464534900001581
3450;0,047249813000007634;0,03716603700001997
3451;0,04342107700000497;0,04578685100000257
3452;0,047090795999963575;0,02893507400000317
3453;0,04156005599998025;0,02709765000003017
3454;0,041345639000041956;0,029528056000003744
3455;0,05889196399999719;0,03152449799995338
3456;0,0407382939999934;0,032169801999998526
3457;0,042853743000023314;0,04047976099997186
3458;0,03940767400001732;0,02941212700000051
3459;0,04064083099996196;0,03872851400001309
3460;0,040651089999983014;0,02426508199999944
3461;0,04012274100000468;0,030636050999987674
3462;0,03952462900002729;0,03133470199998101
3463;0,04117738799999415;0,037999085000024024
3464;0,04953864399999475;0,03268378900003199
3465;0,04588328699998101;0,04298403400002826
3466;0,040139155999952436;0,01750118500001463
3467;0,041355898000006164;0,029325948999996854
3468;0,040407947000005606;0,029304405999994287
3469;0,04048284000003832;0,029474708000009286
3470;0,04002220099999931;0,026748837000013737
3471;0,041943750999962504;0,03527116099996874
3472;0,04037101400001575;0,026421566999999868
3473;0,04094347799997422;0,024125556000001325
3474;0,040549525000017184;0,026613414000053126
3475;0,042680361999998695;0,029706566000015755
3476;0,041529277999984515;0,02736233699999957
3477;0,04192015499995705;0,03387796099997331
3478;0,0465532129999815;0,031086430000016207
3479;0,045525240999950256;0,03594621700000289
3480;0,04952222899999015;0,04591303799998059
3481;0,041434893999962696;0,030135400999995454
3482;0,03981496500000503;0,02952600399999028
3483;0,041980684000009205;0,033763056999987384
3484;0,040967073999979675;0,028317469000000983
3485;0,041803200000003926;0,03480641900000592
3486;0,04131280900003276;0,021874685000000227
3487;0,04130460199996833;0,030256460000032348
3488;0,040756761000011466;0,032094909999955235
3489;0,04104709599999978;0,03374664300002905
3490;0,04090962300000456;0,03013334899998199
3491;0,04266497300000083;0,039610807000030945
3492;0,04852400800001533;0,0365535619999946
3493;0,046950245000005;0,047812018999991324
3494;0,04551498199998605;0,029705540000009023
3495;0,040920907000042916;0,032624284999997144
3496;0,04154979700001604;0,029441878999989513
3497;0,04205762800000912;0,03884341799999902
3498;0,041888351000011426;0,03275457799998094
3499;0,041737540999974954;0,039909350000016275
3500;0,04149234599998408;0,029711695000003147
3501;0,04359137999995255;0,03147012400000904
3502;0,03974622900000213;0,03186818200003927
3503;0,03977700600000844;0,038634129999991274
3504;0,04066545300003099;0,03163222000000587
3505;0,04201146200000494;0,04009196399999837
3506;0,06787903200000756;0,023920372000020507
3507;0,044891221000000314;0,040827548999970986
3508;0,040846014999999625;0,032103117000019665
3509;0,041144557999984954;0,03494286599999441
3510;0,04107787300000609;0,03238627199999655
3511;0,040204813999991984;0,04011658599995371
3512;0,041337431999977525;0,029891232000011314
3513;0,039977060999945024;0,028476487000034467
3514;0,04475580000001855;0,031027952999977515
3515;0,04126356599999781;0,032745343999977194
3516;0,042885546000036356;0,03232984600003874
3517;0,04300455300000294;0,039595417999976235
3518;0,04456395300002214;0,03182098899998209
3519;0,04950991799995563;0,042621885000016846
3520;0,04073726799998667;0,025210979999997107
3521;0,04874971000003825;0,03381538000002138
3522;0,041275875999986056;0,031160295999995924
3523;0,04098861800002851;0,037356858999999076
3524;0,04013607900003535;0,029538315000024795
3525;0,04109839199998078;0,04166982999998936
3526;0,04139077899998256;0,017480665999983103
3527;0,04169445200000155;0,029954839000026823
3528;0,041512864000026184;0,029078701999992518
3529;0,041855522000048495;0,03232882000003201
3530;0,040900389000000814;0,02923771999996916
3531;0,042560329000025376;0,03683056099998794
3532;0,04044282900002827;0,029186423999988165
3533;0,049097498000037376;0,02908075400000598
3534;0,0427767990000234;0,03196051399999078
3535;0,049874119999969935;0,03277714700004708
3536;0,041959140000017214;0,026674969999987752
3537;0,03945999600000505;0,034919269999988956
3538;0,04110659999997779;0,027959422000037648
3539;0,04186270299999251;0,03402877100000978
3540;0,04008580800001482;0,027675242999976035
3541;0,040181218999975954;0,030186696999976448
3542;0,04206173100004662;0,029458293000004687
3543;0,04123996900000293;0,035191138999948635
3544;0,04064801300000909;0,027194085999951767
3545;0,043119455999999445;0,03492542600002935
3546;0,039724684000020716;0,022270691000016996
3547;0,0440540700000156;0,03833250899998575
3548;0,04505126499998369;0,03149269400000776
3549;0,04882973200000151;0,04173446299995476
3550;0,04049309900000253;0,030595012999981464
3551;0,04170778899998595;0,03858180800000355
3552;0,04022122999998601;0,03263864799998828
3553;0,043386196000028576;0,02591681400002699
3554;0,04064493499998889;0,03163632399997596
3555;0,039830353000013474;0,031919476999973995
3556;0,04077830400001403;0,029815312999971866
3557;0,04156518600001391;0,04030638099999351
3558;0,03976469500003077;0,032249824000018634
3559;0,042196127000011074;0,03871517799996127
3560;0,042046342999981334;0,02934646800002838
3561;0,04794436199995289;0,03815399799998431
3562;0,040061186000002635;0,03336807799996677
3563;0,050538917000039874;0,04005913399998917
3564;0,041760110999973676;0,031704033999972125
3565;0,04103273300000865;0,03949385099997471
3566;0,04010427400004346;0,022421501000053468
3567;0,041765241000007336;0,03219955399998753
3568;0,040044770999998036;0,032028224999976374
3569;0,04410844400001679;0,03384205400004703
3570;0,04045514000000594;0,031404464999980064
3571;0,04085730000002741;0,039188126999988526
3572;0,04121534699999074;0,032142101999966144
3573;0,0396826209999972;0,026819624000040676
3574;0,041182516999981544;0,0801418639999838
3575;0,04646190700003672;0,03395182700000987
3576;0,06679155500000888;0,03697521599997344
3577;0,04582583500001647;0,04096809999998641
3578;0,04307739299997593;0,033152635000021746
3579;0,03955438100001629;0,041402064999999766
3580;0,04245876300001328;0,025803962999987107
3581;0,04164212999995698;0,029302354000037667
3582;0,03973083900001484;0,03414982900000041
3583;0,03990729800000281;0,03629913399998941
3584;0,04236540499999819;0,03138497300000154
3585;0,04163289600001008;0,03903116100002535
3586;0,039676466000003074;0,017412955999986934
3587;0,04215611600000102;0,0325924819999841
3588;0,05136991200004104;0,02975888800000348
3589;0,04089423400000669;0,03383282100003271
3590;0,04893540200004054;0,03383794899997383
3591;0,041841159000000516;0,04025508499995567
3592;0,04247004799998422;0,029579350999995313
3593;0,041438997999989624;0,025494134999973994
3594;0,04144823100000394;0,02921822799999063
3595;0,041315887999985534;0,03005332800000815
3596;0,04024174800002811;0,03160144200001014
3597;0,04116405100000975;0,03852743400000236
3598;0,0414851639999938;0,0295814039999982
3599;0,04161442999998144;0,04007144599995627
3600;0,04067981600002213;0,028988421000008202
3601;0,041347690999998576;0,03132752099998015
3602;0,050633300999948005;0,031313157999989016
3603;0,03987446799999361;0,039035264999995434
3604;0,050846691999993254;0,028563691000044855
3605;0,041512864000026184;0,03732197700003326
3606;0,05655286400002524;0,02232814300003838
3607;0,040326898999978766;0,029998952999960693
3608;0,04127690199999279;0,03198205900002904
3609;0,04161340400003155;0,03374048699998866
3610;0,041188673000021936;0,02969322900003135
3611;0,039605676999997286;0,041488242000014
3612;0,04026329199996326;0,031533731000024545
3613;0,04223408699999709;0,02494116299999405
3614;0,04026944800000365;0,03144550199999685
3615;0,04053516099997978;0,03487618100001555
3616;0,0518951839999886;0,029434696999999233
3617;0,040657246000023406;0,04615823400001773
3618;0,05022703599996703;0,031645556999990276
3619;0,040067341999986184;0,040927063999959046
3620;0,042513136999957624;0,031328546999986884
3621;0,042326419000005444;0,03327369299995553
3622;0,039328677999947104;0,031389077000028465
3623;0,042281279000008;0,04083472999997184
3624;0,040857299999970564;0,03193999600000552
3625;0,0407218789999888;0,04132306899998639
3626;0,04159801499997684;0,022169125000004897
3627;0,04149542299995801;0,03205695100001549
3628;0,039541043999975045;0,031578872000011415
3629;0,04890667699999085;0,042555200000037985
3630;0,041645207999977174;0,031796366999969905
3631;0,0438345229999868;0,08210957999995117
3632;0,05077898100000766;0,032105168999976286
3633;0,04074650100000099;0,027617791000011493
3634;0,04189347999999882;0,0318712590000132
3635;0,04177652600003512;0,031766615000037746
3636;0,04069930899999008;0,032327793999968435
3637;0,03974007300001858;0,04195298399997682
3638;0,040881922999972176;0,03184048100001746
3639;0,041693425999994815;0,043427231999999094
3640;0,04147798200000352;0,02728436700004977
3641;0,04241669999998976;0,03131828799996583
3642;0,04944425900004035;0,037180400000011105
3643;0,04558269299997164;0,038855729000033534
3644;0,04117841300001146;0,032089781000024686
3645;0,04707438100001582;0,050600471999985075
3646;0,040945529999987684;0,0175299109999969
3647;0,04202377299998261;0,029924061000031088
3648;0,04118662100000847;0,02982967700000927
3649;0,03931123799998204;0,031949230000009265
3650;0,04188527299999123;0,03169787799998858
3651;0,04030227700002342;0,04169445200000155
3652;0,04007247200001984;0,029285939000033068
3653;0,04111993599997277;0,024526691000005485
3654;0,03976161699995373;0,02971785199997612
3655;0,03986523499997929;0,02926747199995816
3656;0,04131486099998938;0,054578991999960635
3657;0,051264242000002014;0,042707036000024345
3658;0,0430579009999974;0,032043614000031084
3659;0,048462453000013284;0,046485501999995904
3660;0,04150260500000513;0,03153783499999463
3661;0,04091475199999195;0,0290992209999672
3662;0,04205454999998892;0,031699930999991466
3663;0,04117636199998742;0,04191810300000043
3664;0,040691102000039336;0,028981240000007347
3665;0,041907843000046796;0,03933380800003761
3666;0,03922300900001119;0,027597271999979966
3667;0,04081318599997985;0,029954839000026823
3668;0,041261513999984345;0,03450377199999366
3669;0,040558756999985235;0,02935775299999932
3670;0,04822136100000307;0,038540771000043605
3671;0,04040487000003168;0,03386872700002641
3672;0,041579549000005045;0,034698697999999695
3673;0,04900003500000594;0,02965424400002803
3674;0,04075676000002204;0,03539529700003641
3675;0,039449736999984;0,03188562200000433
3676;0,04506152499999416;0,03205387299999529
3677;0,03994423100004951;0,03425549899998259
3678;0,04208840600000485;0,03390771199997289
3679;0,04061005399995565;0,03385333900001797
3680;0,04090757000000167;0,034722293999948306
3681;0,04087166300001854;0,03241602299999613
3682;0,039227113000038116;0,03515420600001562
3683;0,04188629899999796;0,0341857370000298
3684;0,04867994799997177;0,040068367999992915
3685;0,039237370999956056;0,03459097500001462
3686;0,039503084999978455;0,028672438000000966
3687;0,04939706599998317;0,03519626900003914
3688;0,04266292199997679;0,03459610600003771
3689;0,041512864000026184;0,02917308700000376
3690;0,04032997699999896;0,03452839499999527
3691;0,039731866000010996;0,03440528400000176
3692;0,042158168000014484;0,03453352399998266
3693;0,0400765750000005;0,026835013000038543
3694;0,04363652000000684;0,034202150999988135
3695;0,04170881400000326;0,032152360999987195
3696;0,03973904700001185;0,03376716099995747
3697;0,04130767999998852;0,03587748099999999
3698;0,05122525699999869;0,03763898700003665
3699;0,040907570999991094;0,03726247399998783
3700;0,044442893999985245;0,0342339549999906
3701;0,04840089699996497;0,030402141000024585
3702;0,04141027200000735;0,034074938000003385
3703;0,041020422000030976;0,03240063500004453
3704;0,04278603200003772;0,03627040800000714
3705;0,043417998999984775;0,03381948300000204
3706;0,053995243999963805;0,02208602600001086
3707;0,04117738799999415;0,03095408599995153
